funding_per_student_usd,avg_test_score_percent,student_teacher_ratio,percent_low_income,percent_minority,internet_access_percent,dropout_rate_percent,state_California,state_Florida,state_Georgia,state_Illinois,state_Michigan,state_New York,state_North Carolina,state_Ohio,state_Pennsylvania,state_Texas,school_type_Charter,school_type_Private,school_type_Public,grade_level_Elementary,grade_level_High,grade_level_Middle
21981.75,43.5,25.4,93.7,45.02217102050781,59.2,11.23,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
23652.5,42.2,18.1,48.6,33.2,91.4,14.44,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
5918.98,62.459815979003906,16.0,57.01056671142578,94.0,51.9,0.87,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
9966.62,100.0,19.0,71.6,61.6,83.0,8.78,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
10211.94,78.2,18.4,26.0,65.6,53.0,10.23,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
13852.19,41.2,10.6,13.5,42.8,62.6,4.82,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
9326.02,87.3,16.7,74.3,49.5,67.5,13.32,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
21381.93,88.1,14.6,61.7,35.4,92.1,2.97,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
24734.07,49.2,19.3,30.9,32.9,75.8,7.96,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
24895.76,62.8,28.4901065826416,10.3,9.0,78.4,0.66,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
6988.88,64.8,18.3,13.6,59.3,63.41632080078125,0.71,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
12750.15,81.6,28.0,92.9,25.6,80.99390411376953,11.39,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
5813.21,71.4,26.7,10.3,33.7,87.3,8.0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
12236.77,41.5,13.9,79.6,57.7,84.3,1.66,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
23919.94,73.7,28.3,19.3,68.45359802246094,50.7,10.64,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
16437.10546875,66.1,23.7,28.5,54.8,76.1,7.6,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
7053.01,79.69317626953125,16.793907165527344,18.4,42.5,86.7,3.39,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
17376.31,66.0,14.2,46.051612854003906,90.5,58.7,11.36,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5955.35,94.2,24.6,20.5,70.5,90.184814453125,5.92,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
7422.83056640625,90.95362854003906,21.6,66.3,24.9,81.9,11.13,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
24540.9,90.5,24.9,41.4,14.7,89.4,4.76,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
8091.47,59.5,21.1,77.7,55.1,59.3,11.04,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
22207.53,48.2,14.9,70.8,57.40497589111328,80.7,14.24,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
11008.01,90.2,17.9,28.6,18.9,68.5,5.27,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
18367.64,99.6,15.828400611877441,71.0,72.6,60.9,4.62,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
17521.06,40.8,20.6,66.7,8.4,60.3,10.88,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
19133.75,65.9,17.6,44.0,7.0,89.0,11.72,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
20136.95,64.9,17.5,25.9,68.1,92.4,11.28,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
15111.72,92.0,25.9,35.5,28.772083282470703,55.5,10.84,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
12601.78,93.0,19.1,90.8,48.5,84.1,5.02,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
6975.95,69.8,25.7,43.6,67.09370422363281,54.5,10.5,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
10283.84,40.3,18.7,47.7,50.7,57.6,13.28,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
10646.73,81.3,28.1,38.11044692993164,38.5,59.4,14.9,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
6853.48,59.7,18.3,25.7,15.324243545532227,98.4,6.11,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
6434.33,93.8,26.8,72.9,57.75086212158203,79.0,1.19,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
19588.2,48.8,17.7,18.4,24.3,68.1,3.87,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
14688.29,70.5,11.5,87.7,73.16817474365234,97.1,4.87,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
23961.1,58.43520736694336,29.3,65.92555236816406,61.9,66.90357971191406,5.54,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
8508.05,63.0,18.6,49.5,14.2,69.1,12.66,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
15014.712890625,87.5,10.937430381774902,66.83465576171875,36.30765151977539,76.2,13.01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
23583.79,82.1,24.5,72.0,50.6,53.3,11.53,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
20365.353515625,59.3,28.3,40.117286682128906,11.1,52.4,14.71,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
15922.25,88.0,16.9,55.5,7.4,56.095123291015625,3.33,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
6769.82,65.8,13.7,21.9,34.4,64.2,10.47,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
11296.11,48.8,12.8,45.0,79.9,64.5,1.62,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
19360.48,61.6,23.2,11.1,60.8,95.3,5.54,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
10374.24,46.2,12.3,68.6,38.0,99.9,5.36,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
6962.53,48.05915832519531,11.5,15.7,31.500356674194336,98.1,7.19,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
7479.13,74.7,13.0,70.2,30.8,89.6,13.99,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
18489.818359375,59.1,26.44112205505371,78.88322448730469,69.5,79.8,14.27,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
8569.4,96.3,24.9,65.5,65.7,70.88291931152344,9.56,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
21396.45,66.8,14.8,25.1,9.7,63.6,6.82,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
7322.19,62.6,11.0,75.1,47.9,62.1,2.55,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
18765.38671875,42.4,19.9,86.9,38.5,55.5,12.93,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
21695.65,71.9,21.0,25.2,73.2,74.7,3.94,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
15104.98,92.6,16.9,20.37796974182129,49.9,74.8,9.61,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
13510.04,45.3,18.9,35.2,70.42789459228516,76.9,13.68,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
9401.94,86.2,14.450629234313965,51.5,33.6,56.0,3.3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
17392.29,84.1,24.0,18.0,62.928077697753906,97.7,12.93,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
13988.66,40.0,29.9,36.6,76.2,66.8,7.32,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
21114.49,42.6,17.459829330444336,87.5,48.4,96.9,4.05,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
13140.78,80.4,12.1,10.8,31.9,57.2,0.59,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
23327.88,49.4,19.0,40.7,46.1,87.1,4.21,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
22922.376953125,93.0,29.3,45.0,23.99068260192871,67.76041412353516,3.59,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
18892.224609375,65.4,21.1,71.4,16.2,68.6,11.15,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
21898.02,83.1,28.1,61.4,57.1131477355957,90.22284698486328,2.16,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
11241.62,47.5,17.0,11.4,30.8,53.6,7.96,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
21935.74,88.9,28.8,44.7,29.3,90.09465026855469,13.49,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
11102.97,54.1,15.9,21.9,69.9,89.3,4.88,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
8257.66,55.5,25.8,77.5,87.4,82.73592376708984,13.16,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
7146.62,70.8,13.763961791992188,82.3,32.4,95.9,11.45,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
24309.49,52.3,19.9,28.28085708618164,70.5,76.6,11.19,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
8084.24,59.9,25.8,34.8,19.0,96.5,8.32,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
18840.33,77.8,17.6,16.4,51.0,63.1,10.73,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5349.32,61.6,25.9,28.7,71.37924194335938,53.7,4.55,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
12574.16,90.33648681640625,22.3,65.06674194335938,85.1,53.61980438232422,8.95,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
15571.2724609375,78.55745697021484,22.8,42.2,91.9,57.0,14.76,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
24491.68,58.7,26.2,45.6,84.2,62.7,6.09,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
11431.38,59.6,14.3,29.1,54.7,54.33708953857422,4.82,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
18360.27,80.9,17.1,90.5,12.0,58.5,14.85,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
24831.12,68.3,17.4,81.2,80.7,63.3,12.36,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
19922.05,63.8,18.6,21.908849716186523,65.1,50.8,7.39,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
21277.18,91.1,25.8,40.678977966308594,67.0,54.0,12.22,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
19652.98,73.1,21.0,59.1,62.2,66.1,3.24,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
17574.9,89.33041381835938,13.9,74.6,71.5,67.1,7.69,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
16233.73,82.94100189208984,26.4,40.4,43.4,71.2,12.31,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
5611.5,54.4,14.1,44.3,70.36663055419922,90.5,10.2,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
23618.546875,60.7,15.3,79.6,17.8,85.0,3.63,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
11836.51,63.7,10.4,66.7,55.5,54.3,8.9,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
22415.37,81.9,16.552492141723633,34.1,55.1,70.60813903808594,10.23,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
13895.47,51.5,21.3,35.7,84.8,66.1,8.48,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
10080.98,44.1,28.1,14.1,19.5,70.0,14.29,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
23743.27,73.7,28.0,17.687742233276367,19.3,52.3,1.19,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
24981.9,44.1,28.4,75.9,13.0,78.4,0.65,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
11431.13,72.0,29.3,68.4,31.9,53.3,2.88,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
19734.53,94.7,20.079116821289062,48.1,34.0,86.0,0.56,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
8740.17,86.8,28.2,68.0,42.5,91.7,12.75,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
15695.71,56.9,17.2,49.4,83.3,98.1,4.39,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
23670.41,67.4,11.7,29.0,40.5,60.3,3.42,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
13203.13,71.9,15.653037071228027,58.4,11.5,55.4,12.24,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
9879.9189453125,78.11085510253906,13.1,53.3,6.7,88.3,7.57,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
24278.72,40.2,12.4,33.1,56.4,72.6,3.67,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
12580.37,51.6,25.0,15.5,49.0,55.4,4.25,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
23525.49,86.6,28.5,55.2,55.1,98.39282989501953,3.57,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
6490.93,48.0,14.0,87.61388397216797,51.5,84.5,14.78,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
5284.34,85.3,14.3,93.3,76.9,83.9,10.89,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
7874.76,75.8,13.4,51.55438232421875,31.8,80.4,9.44,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
16149.46,88.72665405273438,26.6,46.6,11.8,85.6,5.11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
14601.12,78.51336669921875,18.2,71.7,70.1,78.94749450683594,5.24,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
18790.12,49.4,16.4,68.3,5.9,58.1,0.68,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
8502.16,58.1,15.0,38.7,72.8,64.0463638305664,9.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
16756.21,98.5,26.2,47.4,70.6,80.6,6.16,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
20641.87,99.5,14.0,57.443302154541016,88.2,86.2,14.24,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
16633.12,93.4813232421875,28.1,58.1,57.9,99.2,14.45,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8225.48,51.2,24.2,45.9514045715332,55.5,64.2,2.16,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
17607.74,64.8,14.3,50.4,85.6,60.2,3.06,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
21954.31,92.9,16.4,10.2,46.0,69.5,8.81,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
20202.08,55.5,19.1,69.3,85.52178192138672,86.0,4.78,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
13311.58,95.9,15.2,29.7,12.8,94.9,7.88,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
19319.02,86.3,13.9,16.9,30.6,51.5,14.42,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
7448.87,71.1,17.90151596069336,12.6,40.1,68.39632415771484,12.01,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
17958.56,76.8,25.3,35.5,48.242515563964844,83.6,7.44,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
11144.58,57.6,13.4,59.7,51.1,64.9,12.35,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
20071.1,66.7,23.9,22.5,81.8,91.7,11.29,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
10757.77734375,82.8,26.738561630249023,19.3,61.0,57.3,6.7,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
24335.22,82.8,18.7,52.5,58.5,64.365966796875,1.23,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
8480.82,77.5,25.6,36.5,78.5,61.86713409423828,10.69,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
9310.7,43.1,22.5,64.7,7.5,55.4,11.89,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
15946.73,82.2,17.7,15.9,45.3,70.9,10.9,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
23547.908203125,77.6618881225586,15.0,60.739349365234375,78.4,78.5,2.65,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
7506.27,66.9,29.2,68.3,18.6,85.7,8.49,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
10501.83,56.6,28.3,50.1,71.7,55.6,10.88,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
5628.65,81.1,21.8,26.5,53.2,52.5,13.45,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
14946.91,94.2,25.1,59.37425231933594,94.2,77.0,14.43,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
17372.59,45.0,25.4,66.8,41.6,71.8,1.74,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
15446.53,78.0,29.4,47.7,46.00539016723633,90.21444702148438,4.01,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
11720.27734375,77.9,12.889731407165527,81.6,32.9,64.9,4.67,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
19617.44,50.5,14.0,45.1,41.9,61.0,10.29,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
14305.94,49.8,12.8,91.3,86.9478988647461,95.6,12.74,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
6122.9,91.4,16.8,28.0,70.9,77.7,7.64,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
20814.24,45.377159118652344,11.8,71.82221221923828,93.0,63.9,1.81,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
17627.01,78.3,20.3,79.1,47.9775276184082,72.7,3.23,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8791.72,87.6,25.632585525512695,31.3,43.3,81.3,3.37,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
23796.79,64.1,17.4,68.1,26.5,72.4,5.46,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
18704.15,82.9,12.8,11.4,45.30025100708008,88.8,13.73,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
6429.0,81.0,24.0,42.1,85.3,63.0,11.61,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
7701.85,89.4,12.8,90.8,64.05697631835938,63.4,4.5,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
24350.94,46.5,10.2,74.9,35.2,61.3,2.41,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
18804.99,84.7,18.1,18.1,17.270109176635742,86.1,11.25,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
10283.75,80.0,20.12334442138672,44.9,55.1,78.9,8.27,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
20653.17,87.3,18.6,65.7,25.0,65.5,14.99,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
15708.505859375,50.9,22.6,87.76548767089844,64.23487854003906,91.6,5.58,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
7138.51,50.9,17.9,94.5,76.3,80.8,2.63,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
13690.34,94.9,15.7,45.60989761352539,59.97267532348633,78.7,4.61,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
19483.87,92.46959686279297,13.7,74.2,47.7,93.6,3.98,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
22814.68,56.6,19.515655517578125,32.0,79.7,88.7,10.94,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
22322.2,65.6,29.8,48.5,40.1,72.1,1.19,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
19992.39,51.98609161376953,16.4,63.29536056518555,47.120994567871094,50.9,10.92,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
16047.92,40.4,25.1,92.9,31.6,78.0,5.33,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
9267.77,58.7,15.7,16.3,55.9,91.4,6.36,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
11147.97,48.9,28.2,22.2,47.9,96.7,13.84,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
12504.64,43.46919631958008,29.1,55.6,18.0,94.3,12.98,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
16298.02,75.9,26.3,61.4,60.0,56.2,4.78,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
7815.52,47.64004898071289,15.6,65.5,46.9,96.9,4.38,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
21368.94,53.8,11.2,75.7,63.4,82.2,5.15,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
8129.0791015625,58.6,18.0,43.3,76.8,92.2,5.42,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
18027.26,96.7,24.9,78.6,30.6,91.8,11.45,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
22130.92,70.5,25.6,32.1,13.9,50.7,3.27,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
13328.58,49.0,10.3,18.3,46.3,88.63768768310547,8.06,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
21663.2,88.5,19.7,45.56334686279297,20.7,67.8,5.35,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
20925.91,89.1,13.5,87.2,54.9,69.3,3.83,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
9745.76,77.4,10.7,74.7,44.4,56.7,1.33,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
6395.51,72.3,21.892391204833984,85.8,22.4,77.2667465209961,10.58,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
13059.74,78.2,14.8,80.5,44.7,93.2,9.95,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
14253.69,75.6,17.5,78.5,65.8,58.3,2.29,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
15304.36,80.4,28.3,66.83465576171875,36.1,88.6,4.77,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
19150.04,95.9,14.4,35.2,10.9,57.7,10.99,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
21005.39,92.4,20.862363815307617,83.8,40.2,77.2,2.25,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
9729.22,96.8,27.0,34.9,60.7,58.4,10.91,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
6321.66,46.8465690612793,11.1,66.3,19.3,77.2,5.63,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
18816.21,89.0,16.2,46.4,29.3,72.08333587646484,13.27,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
19614.779296875,40.4,12.71902847290039,73.5,46.2,64.5,11.5,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
15320.99,62.86811447143555,12.9,64.02224731445312,80.1,63.5,10.7,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
8365.77,86.4,21.8,29.4,14.5,99.6,0.96,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
14936.28,43.9,18.6,80.6,75.6,68.3,13.45,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
16668.52,62.9,21.4,74.3,58.2,87.5,13.83,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
17026.8,86.1,25.39537811279297,90.7,7.4,72.6,0.62,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
5526.79,72.2,15.3,13.120832443237305,36.9,67.1,11.95,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
22980.07,58.4,19.1,80.9,53.8,96.3,3.37,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7556.05,64.5,20.4,76.7,72.69113159179688,78.1,3.01,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
21735.99,52.5,27.5,57.0288200378418,90.1,96.1,0.78,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
12620.7060546875,69.0,24.3,29.1,85.4,78.72953796386719,9.58,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
20641.58,66.8,27.6,89.4,16.2,51.9,10.68,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
14245.78,62.1,21.6,78.9,47.54596710205078,68.7,4.15,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
21938.876953125,57.5,26.5,94.2,67.2,89.4,2.44,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
15299.65,84.91728210449219,17.409557342529297,72.7,11.2,66.1,10.59,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24000.27,57.3,28.0,57.10784912109375,58.4,98.1,5.45,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
16918.75,74.8,22.609739303588867,22.8,42.0,99.5,10.38,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
16910.73,44.7,20.2,41.4,16.1,57.8,6.98,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
12046.8828125,48.0,18.817106246948242,88.0,16.3,61.4,7.34,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
15474.18,68.6,13.4,61.7,53.5,56.3,13.4,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
10149.31,93.9,15.0,18.7,65.5,61.0,14.96,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
12569.89,49.53273010253906,17.6,36.7,86.5,93.0,7.63,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
13169.93,44.2,17.4,80.9,50.0,76.6,9.27,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
18941.6,51.5,25.1,53.1,42.0,68.2,12.47,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
20166.99,80.3,27.0,52.8,27.9,93.30638122558594,10.79,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
24864.7,62.4,14.4,50.101768493652344,65.7,56.5,2.69,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
10909.43,42.0,21.9,24.7,46.791404724121094,95.9,7.4,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
16957.314453125,61.6,13.7,75.8,18.3,68.7,7.8,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
12536.09,61.4,12.4,91.1,40.3,64.1,1.51,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
18587.73,74.5,27.9,16.1,26.055513381958008,72.9,1.85,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
13166.72,47.8,17.755828857421875,36.669227600097656,6.5,50.9,5.98,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
7487.38,86.9,19.8,11.0,67.3,50.7,13.7,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
11139.07,64.2,19.6,66.3,15.1,72.4,0.61,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
19374.92,89.5,12.655402183532715,82.5,30.7,65.3,1.03,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
15301.67,74.2,14.3,24.2,45.5,63.5,1.22,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
